926562	Mitanda	Mitanda		-14.06667	33.83333	P	PPL	MW		C	11			0		1065	Africa/Blantyre	2011-03-10
926563	Missi	Missi		-13.65	33.91667	P	PPL	MW		C	07			0		1346	Africa/Blantyre	2011-03-10
926564	Misomali	Misomali		-16.05	34.53333	P	PPL	MW		S	02			0		180	Africa/Blantyre	2011-03-10
926565	Misolo Wang’ono	Misolo Wang'ono		-16.38333	35.25	H	STM	MW		S	05			0		169	Africa/Blantyre	2011-03-10
926566	Misolo	Misolo		-16.4	35.26667	H	STM	MW		S	05			0		152	Africa/Blantyre	2011-03-10
926567	Misolo	Misolo		-14.66292	35.41371	P	PPL	MW		S	12			0		552	Africa/Blantyre	2011-06-06
926568	Misita	Misita		-12.95	34	H	STM	MW		00				0		787	Africa/Blantyre	1993-12-23
926569	Misissi	Misissi	Misissi,Msisi,Msissi Hill	-10.06674	33.64518	T	MT	MW		N	04			0		1848	Africa/Blantyre	2012-01-18
926570	Misiku Forest Reserve	Misiku Forest Reserve		-15.78381	35.10116	L	RESF	MW		S	24			0		1189	Africa/Blantyre	2011-03-10
926571	Misi	Misi		-14.96667	35.71667	P	PPL	MW		S	28			0		626	Africa/Blantyre	2011-03-10
926572	Misanje	Misanje		-16.85	35.25	S	EST	MW		S	19			0		168	Africa/Blantyre	2011-03-10
926573	Misango	Misango		-13.71667	33.88333	P	PPL	MW		C	07			0		1254	Africa/Blantyre	2011-03-10
926574	Misangi Point	Misangi Point		-11.91667	34.18333	T	PT	MW		N	17			0		476	Africa/Blantyre	2011-03-10
926575	Misamvu	Misamvu		-16.73333	35.05	H	STM	MW		S	19			0		163	Africa/Blantyre	2011-03-10
926576	Mironde Hill	Mironde Hill		-15.18333	34.71667	T	MT	MW		C	16			0		1160	Africa/Blantyre	2011-03-10
926577	Mirimba	Mirimba		-14.86667	34.75	H	STM	MW		C	16			0		899	Africa/Blantyre	2011-03-10
926578	Mirara Stream	Mirara Stream	Malila,Milala Stream,Mirara Stream	-11.86667	33.4	H	STM	MW		N	15			0		1173	Africa/Blantyre	2012-01-18
926579	Mirango	Mirango		-16.18333	35.21667	H	STM	MW		S	05			0		554	Africa/Blantyre	2011-03-10
926580	Mirango	Mirango		-13.6	34.91667	P	PPL	MW		S	12			0		557	Africa/Blantyre	2011-03-10
926581	Mirale Siding	Mirale Siding		-15.44561	35.04566	S	RSTN	MW		S	24			0		530	Africa/Blantyre	2011-03-10
926582	Mirale River	Mirale River		-15.28333	35.18333	H	STM	MW		00				0		552	Africa/Blantyre	1993-12-23
926583	Mirale Hill	Mirale Hill	Irale Hill,Mirale Hill	-15.45025	35.06984	T	MT	MW		S	24			0		821	Africa/Blantyre	2012-01-18
926584	Mirale Forestry Department	Mirale Forestry Department		-15.9205	34.93148	S	BLDG	MW		S	24			0		862	Africa/Blantyre	2011-03-10
926585	Mirale Forest Reserve	Mirale Forest Reserve		-15.91548	34.98568	L	RESF	MW		S	24			0		778	Africa/Blantyre	2011-03-10
926586	Mirale	Mirale		-15.29065	35.17104	H	STM	MW		S	23			0		532	Africa/Blantyre	2011-03-10
926587	Mirala	Mirala		-15.16415	35.36651	H	STM	MW		S	28			0		713	Africa/Blantyre	2011-03-10
926588	Mirala	Mirala		-15.16667	35.36667	S	EST	MW		S	28			0		711	Africa/Blantyre	2011-03-10
926589	Mipala	Mipala	Mipala,Mpala River,Mpala Stream	-15.91667	35.26667	H	STM	MW		S	03			0		767	Africa/Blantyre	2012-01-18
926590	Minkwe	Minkwe		-16.28333	35.23333	T	HLL	MW		S	05			0		557	Africa/Blantyre	2011-03-10
926591	Mingu	Mingu		-13.71486	32.99857	P	PPL	MW		C	13			0		1149	Africa/Blantyre	2011-06-06
926592	Mingambo Hill	Mingambo Hill		-15.72309	35.5341	T	MT	MW		S	30			0		817	Africa/Blantyre	2011-03-10
926593	Minga	Minga		-14.15	33.96667	P	PPL	MW		C	11			0		1246	Africa/Blantyre	2011-03-10
926594	Minenje	Minenje		-15.78333	35.56667	T	HLL	MW		S	30			0		753	Africa/Blantyre	2011-03-10
926595	Minembo	Minembo		-16.31667	35.15	H	STM	MW		S	05			0		582	Africa/Blantyre	2011-03-10
926596	Mindimwe	Mindimwe		-16	35.11667	H	STM	MW		S	05			0		1052	Africa/Blantyre	2011-03-10
926597	Mindime	Mindime		-16.16667	35.18333	H	STM	MW		S	05			0		605	Africa/Blantyre	2011-03-10
926598	Mindano	Mindano		-15.4	35.43333	P	PPL	MW		S	23			0		731	Africa/Blantyre	2011-03-10
926599	Mindali	Mindali		-15.98333	35.11667	S	EST	MW		S	05			0		1047	Africa/Blantyre	2011-03-10
926600	Mindale Mine	Mindale Mine		-15.6	35.08333	S	MN	MW		S	24			0		738	Africa/Blantyre	2011-03-10
926601	Mimlasi	Mimlasi		-15.86667	35.15	H	STM	MW		S	05			0		904	Africa/Blantyre	2011-03-10
926602	Mimba	Mimba		-13.46667	33.91667	P	PPL	MW		C	20			0		1421	Africa/Blantyre	2011-03-10
926603	Milonga	Milonga	Milonga,Mlonga	-13.88333	33.03333	P	PPL	MW		C	13			0		1101	Africa/Blantyre	2012-01-18
926604	Milonde Hill	Milonde Hill	Milonde Hill,Mlonde	-14.16667	34.21667	T	MT	MW		C	06			0		1463	Africa/Blantyre	2012-01-18
926605	Milole wa Munda	Milole wa Munda		-16.3	35.13333	H	STM	MW		S	05			0		595	Africa/Blantyre	2011-03-10
926606	Milole River	Milole River		-16.35	35.1	H	STM	MW		S	19			0		63	Africa/Blantyre	2011-03-10
926607	Milole Mwana	Milole Mwana		-16.36667	35.1	H	STM	MW		S	19			0		53	Africa/Blantyre	2011-03-10
926608	Milole	Milole		-16.31667	35.13333	H	STM	MW		S	19			0		642	Africa/Blantyre	2011-03-10
926609	Milola Stream	Milola Stream		-15.03333	35.53333	H	STM	MW		S	28			0		633	Africa/Blantyre	2011-03-10
926610	Milimbu	Milimbu		-13.4	33.56667	P	PPL	MW		C	07			0		1140	Africa/Blantyre	2011-03-10
926611	Milimbo	Milimbo		-14.65	35.71667	P	PPL	MW		S	28			0		707	Africa/Blantyre	2011-03-10
926612	Milenje River	Milenje River	Milanji River,Milenje River,Milenji River	-12.71978	33.78944	H	STM	MW		00				0		883	Africa/Blantyre	2012-01-18
926613	Milaza	Milaza		-14.78232	35.76045	P	PPL	MW		S	28			0		662	Africa/Blantyre	2011-06-06
926614	Milanji	Milanji		-10.75	33.93333	T	HLL	MW		N	21			0		2396	Africa/Blantyre	2011-03-10
926615	Milala	Milala		-15.52754	35.80474	T	HLL	MW		S	30			0		726	Africa/Blantyre	2011-03-10
926616	Milala	Milala		-13.91667	34.46667	P	PPL	MW		C	22			0		513	Africa/Blantyre	2011-03-10
926617	Mikwawa	Mikwawa		-15.70433	34.99496	H	STM	MW		S	24			0		782	Africa/Blantyre	2011-03-10
926618	Mikwala II	Mikwala II		-13.41667	34.03333	P	PPL	MW		C	20			0		1135	Africa/Blantyre	2011-03-10
926619	Mikwala I	Mikwala I		-13.45161	34.04694	P	PPL	MW		C	20			0		1107	Africa/Blantyre	2011-06-06
926620	Mikuyu Prison	Mikuyu Prison		-15.41667	35.41667	S	PRN	MW		S	23			0		740	Africa/Blantyre	2011-03-10
926621	Mikuyu	Mikuyu		-13.28333	33.38333	H	STM	MW		C	09			0		1053	Africa/Blantyre	2011-03-10
926622	Mikuyu	Mikuyu		-15.4	35.41667	P	PPL	MW		S	23			0		758	Africa/Blantyre	2011-03-10
926623	Mikute	Mikute		-13.75277	34.58708	P	PPL	MW		C	22			0		514	Africa/Blantyre	2011-06-06
926624	Mikundi	Mikundi		-16.28333	35.26667	H	STM	MW		S	05			0		461	Africa/Blantyre	2011-03-10
926625	Mikulungu	Mikulungu		-16.26667	35.11667	T	HLL	MW		S	05			0		862	Africa/Blantyre	2011-03-10
926626	Mikudzu	Mikudzu		-15.53333	34.53333	T	MT	MW		S	25			0		680	Africa/Blantyre	2011-03-10
926627	Mikongwe Stream	Mikongwe Stream		-12.6	34.18333	H	STM	MW		C	18			0		476	Africa/Blantyre	2011-03-10
926628	Mikongoni Hill	Mikongoni Hill		-15.64974	35.65093	T	MT	MW		S	30			0		928	Africa/Blantyre	2011-03-10
926629	Mikomwa	Mikomwa	Mikomwa,Mikonwa	-15.77944	35.54821	T	HLL	MW		S	30			0		837	Africa/Blantyre	2012-01-18
926630	Mikombe	Mikombe		-16	35.2	S	EST	MW		S	05			0		822	Africa/Blantyre	2011-03-10
926631	Mikolongwe Hill	Mikolongwe Hill		-15.89588	35.16681	T	MT	MW		S	05			0		1165	Africa/Blantyre	2011-03-10
926632	Mikolongwe	Mikolongwe		-15.9	35.18333	S	EST	MW		S	05			0		851	Africa/Blantyre	2011-03-10
926633	Mikolongwe	Mikolongwe		-15.88756	35.19758	P	PPL	MW		S	05			0		817	Africa/Blantyre	2011-03-10
926634	Mikolongo	Mikolongo	Mikolongo,Mikorongo	-15.99843	34.4831	P	PPL	MW		S	02			0		204	Africa/Blantyre	2012-01-18
926635	Mikoko River	Mikoko River		-14.93518	35.60558	H	STM	MW		S	28			0		651	Africa/Blantyre	2011-06-06
926636	Mikoko	Mikoko		-15.00036	35.61377	H	STM	MW		S	28			0		628	Africa/Blantyre	2011-06-06
926637	Mikalango	Mikalango		-15.85	34.91667	H	STM	MW		S	24			0		608	Africa/Blantyre	2011-03-10
926638	Mikaju Stores	Mikaju Stores		-14.85	35.61667	S	SHSE	MW		S	28			0		681	Africa/Blantyre	2011-03-10
926639	Mikaeli	Mikaeli		-13.7	33.38333	P	PPL	MW		C	11			0		1100	Africa/Blantyre	2011-03-10
926640	Mijumiju	Mijumiju		-11.09232	34.22084	P	PPL	MW		N	17			0		739	Africa/Blantyre	2011-06-06
926641	Mijombo	Mijombo		-14.88333	35.65	P	PPL	MW		S	28			0		666	Africa/Blantyre	2011-03-10
926642	Mijeti	Mijeti		-16	34.61667	T	HLL	MW		S	02			0		313	Africa/Blantyre	2011-03-10
926643	Migula	Migula		-14.572	34.81761	T	HLL	MW		S	12			0		767	Africa/Blantyre	2011-06-06
926644	Migowi Trading Centre	Migowi Trading Centre		-15.71875	35.68718	S	MKT	MW		S	30			0		708	Africa/Blantyre	2011-03-10
926645	Migoi	Migoi	Migoi,Migowi	-15.61085	35.72767	H	STM	MW		S	30			0		628	Africa/Blantyre	2012-01-18
926646	Migochi	Migochi		-13.08333	33.5	P	PPL	MW		C	09			0		1075	Africa/Blantyre	2011-03-10
926647	Mifulu	Mifulu		-13.17425	33.71862	H	STM	MW		00				0		1023	Africa/Blantyre	2011-06-06
926648	Midima Hill	Midima Hill		-15.86586	35.22224	T	MT	MW		S	03			0		1244	Africa/Blantyre	2011-03-10
926649	Midati	Midati		-15.76777	34.73539	H	STM	MW		00				0		215	Africa/Blantyre	1993-12-23
926650	Michiru Mountain	Michiru Mountain	Michiru Hill,Michiru Mountain	-15.75	34.96667	T	MT	MW		S	24			0		1205	Africa/Blantyre	2012-01-18
926651	Michiru Estate	Michiru Estate		-15.61667	34.51667	S	EST	MW		S	25			0		655	Africa/Blantyre	2011-03-10
926652	Michiru	Michiru	Machiri Hill,Machiru Hill,Michiru,Mpulu Hill	-15.69695	34.5565	T	MT	MW		S	25			0		819	Africa/Blantyre	2012-01-18
926653	Michereni Court	Michereni Court		-15.65	35.28333	S	CTHSE	MW		S	23			0		846	Africa/Blantyre	2011-03-10
926654	Michereni	Michereni	Macherini,Machileni Hill,Michereni	-15.63954	35.28394	T	MT	MW		S	23			0		938	Africa/Blantyre	2012-01-18
926655	Miange	Miange		-13.71667	33.76667	P	PPL	MW		C	07			0		1272	Africa/Blantyre	2011-03-10
926656	Miange	Miange		-13.7	33.75	P	PPL	MW		00				0		1273	Africa/Blantyre	1993-12-23
926657	Mianga Hill	Mianga Hill		-15.5911	35.54739	T	HLL	MW		S	30			0		744	Africa/Blantyre	2011-03-10
926658	Mianga	Mianga		-13.23368	33.9405	H	STM	MW		C	20			0		1021	Africa/Blantyre	2011-06-06
926659	Mhungula I	Mhungula I		-14.16667	33.63333	P	PPL	MW		C	11			0		1191	Africa/Blantyre	2011-03-10
926660	Mgwirisi	Mgwirisi		-13.88134	33.5811	P	PPL	MW		C	11			0		1117	Africa/Blantyre	2011-06-06
926661	Mgwinti	Mgwinti		-12.42453	34.09833	P	PPL	MW		C	18			0		488	Africa/Blantyre	2011-06-06
926662	Mgwintha	Mgwintha		-13.38333	33.88333	P	PPL	MW		C	20			0		1306	Africa/Blantyre	2011-03-10
926663	Mgwena	Mgwena		-14.13333	33.91667	P	PPL	MW		C	11			0		1094	Africa/Blantyre	2011-03-10
926664	Mgwede	Mgwede		-12.70702	33.43034	P	PPL	MW		C	09			0		1147	Africa/Blantyre	2011-06-06
926665	Mgwantha	Mgwantha		-12.58333	33.48333	P	PPL	MW		C	09			0		1208	Africa/Blantyre	2011-03-10
926666	Mgwanga	Mgwanga		-13.84338	33.6856	P	PPL	MW		C	11			0		1164	Africa/Blantyre	2011-06-06
926667	Mgwalima	Mgwalima		-13.75	32.93333	P	PPL	MW		C	13			0		1173	Africa/Blantyre	2011-03-10
926668	Mguza School	Mguza School		-13.6	34.3	S	SCH	MW		C	22			0		537	Africa/Blantyre	2011-03-10
926669	Mguwata	Mguwata		-14.06667	33.8	P	PPL	MW		C	11			0		1138	Africa/Blantyre	2011-03-10
926670	Mguwacifu	Mguwacifu		-13.76667	34.41667	P	PPL	MW		C	22			0		523	Africa/Blantyre	2011-03-10
926671	Mguruwe	Mguruwe		-13.35	33.98333	P	PPL	MW		C	20			0		1212	Africa/Blantyre	2011-03-10
926672	Mgunzi	Mgunzi		-13.76667	33.71667	P	PPL	MW		C	11			0		1219	Africa/Blantyre	2011-03-10
926673	Mgundadzuwa	Mgundadzuwa		-14.29248	34.09152	P	PPL	MW		C	06			0		1275	Africa/Blantyre	2011-06-06
926674	Mgumila	Mgumila		-13.36568	33.3767	P	PPL	MW		C	09			0		1055	Africa/Blantyre	2011-06-06
926675	Mgulula	Mgulula		-14.12316	33.42967	P	PPL	MW		C	11			0		1171	Africa/Blantyre	2011-06-06
926676	Mgulula	Mgulula		-13.76667	32.96667	P	PPL	MW		C	13			0		1133	Africa/Blantyre	2011-03-10
926677	Mgubo	Mgubo	Mguba,Mgubo	-13.7877	32.95968	P	PPL	MW		C	13			0		1162	Africa/Blantyre	2012-01-18
926678	Mgubane	Mgubane		-13.70868	33.94073	P	PPL	MW		C	07			0		1284	Africa/Blantyre	2011-06-06
926679	Mgonela	Mgonela		-13.71667	33.85	P	PPL	MW		C	07			0		1243	Africa/Blantyre	2011-03-10
926680	Mgombi Hill	Mgombi Hill		-10.48333	34.06667	T	MT	MW		N	08			0		1583	Africa/Blantyre	2011-03-10
926681	Mgombe	Mgombe		-13.08333	34.33333	P	PPL	MW		C	18			0		476	Africa/Blantyre	2011-03-10
926682	Mgawa	Mgawa		-12.01976	33.40167	P	PPL	MW		N	15			0		1232	Africa/Blantyre	2011-06-06
926683	Mganja School	Mganja School		-14.41667	34.51667	S	SCH	MW		C	06			0		806	Africa/Blantyre	2011-03-10
926684	Mganja	Mganja		-14.41917	34.51888	P	PPL	MW		C	06			0		810	Africa/Blantyre	2011-06-06
926685	Mgada	Mgada		-13.83333	34.33333	P	PPL	MW		C	22			0		585	Africa/Blantyre	2011-03-10
926686	Mgada	Mgada		-13.81667	34.33333	P	PPL	MW		C	22			0		573	Africa/Blantyre	2011-03-10
926687	Mgabi	Mgabi		-13.73657	32.80381	P	PPL	MW		C	13			0		1277	Africa/Blantyre	2011-06-06
926688	Mgabi	Mgabi		-13.59066	32.75742	P	PPL	MW		C	13			0		1243	Africa/Blantyre	2011-06-06
926689	Mfwusi	Mfwusi		-14.4	33.7	P	PPL	MW		C	11			0		1212	Africa/Blantyre	2011-03-10
926690	Mfutso	Mfutso		-14.43333	34.18333	P	PPL	MW		C	06			0		1420	Africa/Blantyre	2011-03-10
926691	Mfundazi	Mfundazi		-15.35	34.63333	H	STM	MW		S	31			0		800	Africa/Blantyre	2011-03-10
926692	Mfumfuli	Mfumfuli	Fumfuli,Mfumfuli	-15.23585	34.67721	H	STM	MW		00				0		1085	Africa/Blantyre	2012-01-18
926693	Mfuleniwansenjere	Mfuleniwansenjere		-14.87751	34.97207	H	STM	MW		S	26			0		639	Africa/Blantyre	2011-06-06
926694	Meza	Meza		-14.58333	35.36667	P	PPL	MW		S	12			0		516	Africa/Blantyre	2011-03-10
926695	Meyo	Meyo		-11.01667	33.93333	P	PPL	MW		N	15			0		1025	Africa/Blantyre	2011-03-10
926696	Messira	Messira		-15.58232	35.85038	P	PPL	MW		S	30			0		654	Africa/Blantyre	2011-03-10
926697	Meso	Meso		-14.55088	35.34695	P	PPL	MW		S	12			0		509	Africa/Blantyre	2011-06-06
926698	Meri	Meri		-13.91667	33.16667	P	PPL	MW		C	13			0		1069	Africa/Blantyre	2011-03-10
926699	Menyani	Menyani		-13.76667	32.83333	P	PPL	MW		C	13			0		1240	Africa/Blantyre	2011-03-10
926700	Menya Dambo	Menya Dambo		-13.6	33.33333	H	MRSH	MW		C	09			0		1061	Africa/Blantyre	2011-03-10
926701	Menuli	Menuli		-13.63333	33.98333	P	PPL	MW		C	07			0		1287	Africa/Blantyre	2011-03-10
926702	Mengwe	Mengwe		-13.66667	33.88333	P	PPL	MW		C	07			0		1422	Africa/Blantyre	2011-03-10
926703	Mendulo School	Mendulo School		-15.99213	35.33625	S	SCH	MW		S	29			0		708	Africa/Blantyre	2011-03-10
926704	Mende	Mende		-12.78379	33.44172	P	PPL	MW		C	09			0		1057	Africa/Blantyre	2011-06-06
926705	Membe Point	Membe Point		-12.05683	34.75294	T	PT	MW		N	27			0		491	Africa/Blantyre	2011-06-06
926706	Membe Island	Membe Island		-12.05094	34.61586	T	ISL	MW		00				0		483	Africa/Blantyre	2011-06-06
926707	Membe	Membe		-12.05	34.61667	T	HLL	MW		00				0		476	Africa/Blantyre	1993-12-23
926708	Meja	Meja		-14.85	34.86667	P	PPL	MW		C	16			0		735	Africa/Blantyre	2011-03-10
926709	Mdzidzi	Mdzidzi		-13.83333	33.41667	H	STM	MW		C	11			0		1137	Africa/Blantyre	2011-03-10
926710	Mdzace	Mdzace		-16.11667	34.6	P	PPL	MW		S	02			0		147	Africa/Blantyre	2011-03-10
926711	Mdyaka School	Mdyaka School		-11.76667	34.23333	S	SCH	MW		N	17			0		537	Africa/Blantyre	2011-03-10
926712	Mduwa	Mduwa		-13.7211	33.08535	P	PPL	MW		C	13			0		1103	Africa/Blantyre	2011-06-06
926713	Mdunga	Mdunga		-12.98633	33.83323	P	PPL	MW		C	09			0		1151	Africa/Blantyre	2011-06-06
926714	Mdumu	Mdumu		-15.3	35.38333	P	PPL	MW		S	23			0		807	Africa/Blantyre	2011-03-10
926715	Mduku	Mduku		-13.53333	33.5	P	PPL	MW		C	07			0		1116	Africa/Blantyre	2011-03-10
926716	Mduka	Mduka		-12.88333	33.48333	P	PPL	MW		C	09			0		974	Africa/Blantyre	2011-03-10
926717	Mdoyi	Mdoyi		-11.26667	33.21667	P	PPL	MW		00				0		989	Africa/Blantyre	1993-12-23
926718	Mdolera Hill	Mdolera Hill		-13.66667	33.96667	T	HLL	MW		C	07			0		1504	Africa/Blantyre	2011-03-10
926719	Mdoka Bay	Mdoka Bay		-10.31667	34.2	H	BAY	MW		N	08			0		476	Africa/Blantyre	2011-03-10
926720	Mdoala	Mdoala		-13.7	34.01667	P	PPL	MW		C	07			0		1261	Africa/Blantyre	2011-03-10
926721	Mdine Dambo	Mdine Dambo		-13.68333	33.03333	H	MRSH	MW		C	13			0		1120	Africa/Blantyre	2011-03-10
926722	Mdima	Mdima		-14.2	33.61667	H	STM	MW		C	11			0		1110	Africa/Blantyre	2011-03-10
926723	Mdima	Mdima		-15.86667	35.21667	S	EST	MW		S	03			0		964	Africa/Blantyre	2011-03-10
926724	Mdima	Mdima		-14.06331	33.48524	P	PPL	MW		C	11			0		1171	Africa/Blantyre	2011-06-06
926725	Lake Mdila	Lake Mdila		-13.0699	34.24512	H	LK	MW		C	18			0		493	Africa/Blantyre	2011-06-06
926726	Mdembo	Mdembo		-13.4	33.66667	P	PPL	MW		C	07			0		1234	Africa/Blantyre	2011-03-10
926727	Mdauka	Mdauka		-12.78034	33.45337	P	PPL	MW		C	09			0		1077	Africa/Blantyre	2011-06-06
926728	Mdandawila	Mdandawila		-13.61667	34.03333	H	STM	MW		C	07			0		994	Africa/Blantyre	2011-03-10
926729	Mdambo	Mdambo		-13.2	33.71667	P	PPL	MW		C	20			0		1064	Africa/Blantyre	2011-03-10
926730	Mdamba	Mdamba		-12.08333	33.8	H	STM	MW		N	17			0		1570	Africa/Blantyre	2011-03-10
926731	Mdala School	Mdala School		-15.58877	34.93594	S	SCH	MW		S	24			0		633	Africa/Blantyre	2011-03-10
926732	Mdala Chikowa	Mdala Chikowa		-14.23902	35.08295	P	PPL	MW		S	12			0		482	Africa/Blantyre	2011-06-06
926733	Mcolilo Hill	Mcolilo Hill		-14.53333	35.53333	T	HLL	MW		S	12			0		1052	Africa/Blantyre	2011-03-10
926734	Mcocha	Mcocha		-12.24893	33.32184	P	PPL	MW		N	15			0		1238	Africa/Blantyre	2011-06-06
926735	Mciwalengu	Mciwalengu		-12.46667	33.61667	H	STM	MW		N	15			0		1222	Africa/Blantyre	2011-03-10
926736	Mcirawagani	Mcirawagani		-14.01667	34.1	P	PPL	MW		C	11			0		1200	Africa/Blantyre	2011-03-10
926737	Mchonkwe	Mchonkwe		-13.61667	33.06667	P	PPL	MW		C	13			0		1097	Africa/Blantyre	2011-03-10
926738	Mchoka	Mchoka		-13.66667	33.53333	P	PPL	MW		C	07			0		1146	Africa/Blantyre	2011-03-10
926739	Mchochoma	Mchochoma		-14.41667	34.45	P	PPL	MW		00				0		1494	Africa/Blantyre	1993-12-23
926740	Mchipira	Mchipira		-14.03333	33.33333	P	PPL	MW		00				0		1134	Africa/Blantyre	1993-12-23
926741	Mchintha School	Mchintha School		-11.23333	33.45	S	SCH	MW		N	15			0		1098	Africa/Blantyre	2011-03-10
926742	Mchintha Hills	Mchintha Hills		-11.23333	33.43333	T	HLL	MW		N	15			0		1147	Africa/Blantyre	2011-03-10
926743	Mchinji Hills	Mchinji Hills	Mchinji Hills,Nchinji	-13.65658	32.84463	T	HLLS	MW		C	13			0		1569	Africa/Blantyre	2012-01-18
926744	Mchinji Forest Reserve	Mchinji Forest Reserve		-13.67557	32.85732	L	RESF	MW		C	13			0		1495	Africa/Blantyre	2011-06-06
926745	Mchinji District	Mchinji District	Fort Manning District,Mchinji,Mchinji District	-13.7623	33.07998	A	ADM2	MW		C	13			367483		1086	Africa/Blantyre	2011-04-06
926746	Mchinji	Mchinji		-13.74209	32.8856	T	PK	MW		C	13			0		1742	Africa/Blantyre	2011-06-06
926747	Mchinji	Mchinji	Chimji,Fort Manning,Mchinji	-13.79841	32.88019	P	PPLA2	MW		C	13			18305		1186	Africa/Blantyre	2011-11-08
926748	Mchinji	Mchinji		-13.7143	32.89905	P	PPL	MW		C	13			0		1285	Africa/Blantyre	2011-06-06
926749	Mchinga Sanga	Mchinga Sanga		-11.48333	33.53333	P	PPL	MW		N	15			0		1312	Africa/Blantyre	2011-03-10
926750	Mchinga Hill	Mchinga Hill		-14.25	34.16667	T	HLL	MW		C	06			0		1262	Africa/Blantyre	2011-03-10
926751	Mchinga	Mchinga	Mchinga,Msinja Hill	-14.26667	34.18333	T	MT	MW		C	06			0		1438	Africa/Blantyre	2012-01-18
926752	Mchinga	Mchinga		-13.25443	33.5795	P	PPL	MW		00				0		1057	Africa/Blantyre	2011-06-06
926753	Mchezi	Mchezi		-11.6	34.06667	H	STM	MW		N	17			0		693	Africa/Blantyre	2011-03-10
926754	Mcheti	Mcheti		-11.61667	34.01667	H	STM	MW		N	17			0		755	Africa/Blantyre	2011-03-10
926755	Mchetechete	Mchetechete		-13.4	33.78333	P	PPL	MW		C	20			0		1260	Africa/Blantyre	2011-03-10
926756	Mchese Mountain	Mchese Mountain	Machesa Hill,Machese Mountain,Mchese Mountain,Mchesi	-15.81932	35.70491	T	MT	MW		S	30			0		2233	Africa/Blantyre	2012-01-18
926757	Mchese Forest Reserve	Mchese Forest Reserve		-15.79023	35.7119	L	RESF	MW		S	30			0		1797	Africa/Blantyre	2011-03-10
926758	Mchereka	Mchereka		-13.50029	32.88457	P	PPL	MW		C	13			0		1116	Africa/Blantyre	2011-06-06
926759	Mchere	Mchere		-13.36667	33.96667	P	PPL	MW		C	20			0		1289	Africa/Blantyre	2011-03-10
926760	Mchepepe	Mchepepe		-12.48333	34.05	H	STM	MW		C	18			0		533	Africa/Blantyre	2011-03-10
926761	Mchenzi	Mchenzi		-13.92555	33.85328	H	STM	MW		C	11			0		1008	Africa/Blantyre	2011-06-06
926762	Mchengamalembo	Mchengamalembo		-16.86667	35.28333	H	STM	MW		S	19			0		45	Africa/Blantyre	2011-03-10
926763	Mchenga	Mchenga	Mchenga,Mchenga Village,Nchenga,Nchengu	-15.36722	35.58041	P	PPL	MW		S	23			0		627	Africa/Blantyre	2012-01-18
926764	Mchenga	Mchenga		-14.39752	33.99589	P	PPL	MW		C	06			0		1278	Africa/Blantyre	2011-06-06
926765	Mchenga	Mchenga	Mchenga,Nchenga	-13.93333	33.95	P	PPL	MW		C	11			0		955	Africa/Blantyre	2012-01-18
926766	Mchenga	Mchenga		-11.72209	34.01802	P	PPL	MW		N	17			0		713	Africa/Blantyre	2011-06-06
926767	Mchenda River	Mchenda River	Mchenda River,Nchenda River	-12.89429	33.29796	H	STM	MW		C	09			0		993	Africa/Blantyre	2012-01-18
926768	Mchena Hill	Mchena Hill		-15.56667	34.8	T	MT	MW		S	24			0		497	Africa/Blantyre	2011-03-10
926769	Mchekeni	Mchekeni	Mchekeni,Mchikan	-13.93981	33.15225	P	PPL	MW		C	13			0		1096	Africa/Blantyre	2012-01-18
926770	Mchandilo	Mchandilo		-12.95	34.28333	H	STM	MW		C	18			0		509	Africa/Blantyre	2011-03-10
926771	Mchambwe	Mchambwe	Mchambue,Mchambwe	-12.87957	34.27715	P	PPL	MW		C	18			0		484	Africa/Blantyre	2012-01-18
926772	Mchambo	Mchambo		-13.8	33.06667	P	PPL	MW		C	13			0		1114	Africa/Blantyre	2011-03-10
926773	Mchahulu	Mchahulu		-14.2	33.91667	P	PPL	MW		C	11			0		1185	Africa/Blantyre	2011-03-10
926774	Mchacha	Mchacha	Mchacha,Nchacha	-17.1097	35.17173	P	PPL	MW		S	19			0		123	Africa/Blantyre	2012-01-18
926775	Mcezi Hill	Mcezi Hill	Mcezi Hill,Mchesi Hill,Mchisi Hill,Nchesi Hill	-12.96997	33.55421	T	MT	MW		C	09			0		1254	Africa/Blantyre	2012-01-18
926776	Mcenza	Mcenza		-13.93333	33.98333	P	PPL	MW		C	11			0		940	Africa/Blantyre	2011-03-10
926777	Mcembo	Mcembo	Makombo,Mcembo	-12.95	33.93333	H	STM	MW		C	09			0		860	Africa/Blantyre	2012-01-18
926778	Mcekaceka	Mcekaceka		-12.54392	33.4489	P	PPL	MW		C	09			0		1252	Africa/Blantyre	2011-06-06
926779	Mcalaga Dambo	Mcalaga Dambo		-13.55	33.31667	H	MRSH	MW		C	09			0		1051	Africa/Blantyre	2011-03-10
926780	Mbwindi	Mbwindi		-13.3	33.46667	P	PPL	MW		C	09			0		1058	Africa/Blantyre	2011-03-10
926781	Mbwezo	Mbwezo		-14.86667	35.41667	P	PPL	MW		S	28			0		528	Africa/Blantyre	2011-03-10
926782	Mbwetwe	Mbwetwe		-13.45	34.11667	H	STM	MW		00				0		675	Africa/Blantyre	1993-12-23
